OBJECTID,image_risk_score
1269,0.40823523035230364
1270,0.09999999999999999
1277,0.35785149051490517
1282,0.2727848238482385
1284,0.5169029810298102
1293,0.4511772357723578
1299,0.32999674796747974
1302,0.10444444444444445
1304,0.2673376693766938
1305,0.13685311653116533
1310,0.22434363143631436
1312,0.6396422764227643
1318,0.39063197831978325
1324,0.44971490514905155
1328,0.49874796747967487
1331,0.297439566395664
1346,0.2747317073170732
1349,0.08921626016260163
1356,0.1137940379403794
1357,
1366,0.044
1369,0.3791284552845529
1373,0.16712737127371272
1379,0.30762926829268294
1381,0.40277289972899744
1382,0.07945474254742547
1388,0.38844986449864505
1390,0.36815826558265585
1395,0.2373658536585366
1396,0.6105333333333334
1399,0.37609322493224934
1402,
1409,0.44416693766937676
1422,0.6816422764227642
1429,0.19911111111111113
1461,0.30608130081300816
1463,0.10273170731707318
1468,0.1578590785907859
1473,0.10432737127371274
1475,0.28610514905149054
1476,0.2533658536585366
1484,0.27711544715447156
1486,0.23412140921409216
1488,0.24796422764227644
1492,0.6105333333333334
1493,0.516389159891599
1499,0.4481398373983741
1500,0.19599999999999998
1512,0.46108834688346884
1516,0.3027154471544715
1526,0.284109485094851
1530,0.3158547425474255
1539,0.26806070460704606
1547,0.37730189701897027
1549,0.21
1551,0.05989918699186992
1561,0.09646070460704607
1566,0.3191642276422765
1572,0.6339620596205962
1577,0.24378211382113818
1579,0.4879208672086721
1581,0.3621626016260163
1583,0.08970514905149052
1585,0.47827208672086724
1595,0.2505821138211382
1596,0.30983523035230354
1599,0.436809756097561
1603,0.5414525745257452
1605,0.18241626016260162
1622,0.2720487804878049
1623,0.12969322493224933
1638,0.2705333333333333
1646,0.35999999999999993
1650,
1651,0.1671111111111111
1655,0.38616260162601634
1656,0.30814200542005427
1666,0.572639566395664
1670,0.273330081300813
1682,0.3108086720867209
1684,0.10581029810298104
1686,0.3002872628726288
1690,0.10400000000000001
1699,0.23781029810298102
1703,0.3926959349593496
1707,0.4752130081300814
1714,0.3499165311653117
1718,
1722,0.4037799457994581
1723,0.4723262872628727
1726,0.12661463414634147
1732,0.28715989159891603
1735,0.244359891598916
1736,
1744,0.2665821138211382
1752,0.18446070460704608
1753,0.0
1756,
1758,0.45110894308943095
1767,0.3219035230352304
1777,0.44739512195121967
1778,0.2541051490514905
1779,0.25551544715447155
1782,0.22554363143631434
1786,0.03277181571815718
1792,0.4798514905149053
1795,0.4466352303523036
1796,0.3353214092140922
1807,0.23576585365853656
1813,0.2804249322493225
1815,0.16981029810298104
1822,0.4930124661246613
1825,0.4235479674796748
1826,0.3462146341463415
1839,0.17999999999999997
1842,0.13282059620596207
1848,0.2830428184281843
1851,0.1294308943089431
1856,0.2608888888888889
1860,0.164
1862,0.5650243902439025
1863,0.14895826558265585
1867,0.48174308943089433
1869,0.0692
1870,0.28063848238482386
1871,
1876,0.05453333333333333
1880,0.30043685636856376
1886,0.2817777777777778
1887,0.35589159891598915
1888,0.11232737127371274
1895,0.36553279132791333
1903,0.5938243902439024
1909,0.2762265582655827
1914,0.5089105691056911
1917,0.44798915989159893
1925,0.22
1928,0.4777018970189703
1933,0.021216260162601627
1937,0.22567696476964766
1941,0.3405344173441735
1942,0.5011197831978321
1944,0.2384162601626016
1952,0.3203154471544716
1956,0.5888628726287264
1960,0.5023046070460705
1964,0.19505907859078592
1969,0.3616249322493226
1972,0.30888130081300813
1973,0.015999999999999997
1981,0.2237333333333333
1982,0.3083880758807588
1983,0.3581626016260164
1989,0.5038970189701898
1993,0.2738710027100271
1995,0.5764021680216802
1996,0.29135392953929545
2000,0.3870710027100272
2005,0.3453387533875339
2012,0.2750753387533875
2015,0.2549940379403794
2017,0.01111111111111111
2019,0.4592986449864499
2021,0.5080542005420055
2027,0.35412682926829275
2030,0.29377777777777775
2033,0.32691490514905147
2035,0.23515989159891595
2036,
2038,0.37698319783197826
2046,0.2106829268292683
2050,0.2496769647696477
2054,0.2389940379403794
2057,0.3164693766937669
2058,0.38395230352303533
2066,0.3386883468834689
2069,0.12268292682926829
2073,0.07288888888888889
2074,0.27061029810298104
2080,0.092
2083,0.1137940379403794
2094,0.37327371273712745
2096,0.3184487804878049
2107,
2110,0.05943848238482385
2115,
2117,
2120,
2123,0.26666666666666666
2128,0.088
2135,0.34970189701897025
2139,0.2545940379403794
